Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,134,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,LabStager.CMRelease = Release.SelectedItem.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,130,16,T:System.Windows.Controls.ComboBox,,,,,"patch = Patch.SelectedItem.ToString().Split(' ', '|', ' ')[0];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,130,16,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,"patch = Patch.SelectedItem.ToString().Split(' ', '|', ' ')[0];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,129,12,T:System.Windows.Controls.CheckBox,,,,,"if (PatchCheck.IsChecked == true)                  patch = Patch.SelectedItem.ToString().Split(' ', '|', ' ')[0];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,129,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"if (PatchCheck.IsChecked == true)                  patch = Patch.SelectedItem.ToString().Split(' ', '|', ' ')[0];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,124,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""Selected XLN file does not exist"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,124,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""Selected XLN file does not exist"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,124,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Selected XLN file does not exist"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,123,12,T:System.Windows.Controls.TextBox,,,,,"if (XLN.IsChecked == true && LocalPC.IsChecked == true && !File.Exists(Filename.Text)) {                  MessageBox.Show(""Selected XLN file does not exist"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,123,12,P:System.Windows.Controls.TextBox.Text,,,,,"if (XLN.IsChecked == true && LocalPC.IsChecked == true && !File.Exists(Filename.Text)) {                  MessageBox.Show(""Selected XLN file does not exist"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,123,12,T:System.Windows.Controls.RadioButton,,,,,"if (XLN.IsChecked == true && LocalPC.IsChecked == true && !File.Exists(Filename.Text)) {                  MessageBox.Show(""Selected XLN file does not exist"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,123,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"if (XLN.IsChecked == true && LocalPC.IsChecked == true && !File.Exists(Filename.Text)) {                  MessageBox.Show(""Selected XLN file does not exist"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,123,12,T:System.Windows.Controls.CheckBox,,,,,"if (XLN.IsChecked == true && LocalPC.IsChecked == true && !File.Exists(Filename.Text)) {                  MessageBox.Show(""Selected XLN file does not exist"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,123,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"if (XLN.IsChecked == true && LocalPC.IsChecked == true && !File.Exists(Filename.Text)) {                  MessageBox.Show(""Selected XLN file does not exist"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,119,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""Select XLN file to load"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,119,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""Select XLN file to load"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,119,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Select XLN file to load"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,118,12,T:System.Windows.Controls.TextBox,,,,,"if (XLN.IsChecked == true && string.IsNullOrEmpty(Filename.Text)) {                  MessageBox.Show(""Select XLN file to load"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,118,12,P:System.Windows.Controls.TextBox.Text,,,,,"if (XLN.IsChecked == true && string.IsNullOrEmpty(Filename.Text)) {                  MessageBox.Show(""Select XLN file to load"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,118,12,T:System.Windows.Controls.CheckBox,,,,,"if (XLN.IsChecked == true && string.IsNullOrEmpty(Filename.Text)) {                  MessageBox.Show(""Select XLN file to load"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,118,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"if (XLN.IsChecked == true && string.IsNullOrEmpty(Filename.Text)) {                  MessageBox.Show(""Select XLN file to load"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,114,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""Select patch to load"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,114,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""Select patch to load"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,114,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Select patch to load"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,113,12,T:System.Windows.Controls.ComboBox,,,,,"if (PatchCheck.IsChecked == true && Patch.SelectedIndex == -1) {                  MessageBox.Show(""Select patch to load"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,113,12,P:System.Windows.Controls.Primitives.Selector.SelectedIndex,,,,,"if (PatchCheck.IsChecked == true && Patch.SelectedIndex == -1) {                  MessageBox.Show(""Select patch to load"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,113,12,T:System.Windows.Controls.CheckBox,,,,,"if (PatchCheck.IsChecked == true && Patch.SelectedIndex == -1) {                  MessageBox.Show(""Select patch to load"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,113,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"if (PatchCheck.IsChecked == true && Patch.SelectedIndex == -1) {                  MessageBox.Show(""Select patch to load"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,109,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""Select Patch / XLN / Both"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,109,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""Select Patch / XLN / Both"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,109,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Select Patch / XLN / Both"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,108,12,T:System.Windows.Controls.CheckBox,,,,,"if (PatchCheck.IsChecked == false && XLN.IsChecked == false) {                  MessageBox.Show(""Select Patch / XLN / Both"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,108,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"if (PatchCheck.IsChecked == false && XLN.IsChecked == false) {                  MessageBox.Show(""Select Patch / XLN / Both"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,108,12,T:System.Windows.Controls.CheckBox,,,,,"if (PatchCheck.IsChecked == false && XLN.IsChecked == false) {                  MessageBox.Show(""Select Patch / XLN / Both"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,108,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"if (PatchCheck.IsChecked == false && XLN.IsChecked == false) {                  MessageBox.Show(""Select Patch / XLN / Both"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,104,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""Select target lab"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,104,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""Select target lab"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,104,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Select target lab"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,103,12,T:System.Windows.Controls.ComboBox,,,,,"if (Lab.SelectedIndex == -1) {                  MessageBox.Show(""Select target lab"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,103,12,P:System.Windows.Controls.Primitives.Selector.SelectedIndex,,,,,"if (Lab.SelectedIndex == -1) {                  MessageBox.Show(""Select target lab"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,99,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""Select CM release"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,99,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""Select CM release"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,99,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Select CM release"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,98,12,T:System.Windows.Controls.ComboBox,,,,,"if (Release.SelectedIndex == -1) {                  MessageBox.Show(""Select CM release"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,98,12,P:System.Windows.Controls.Primitives.Selector.SelectedIndex,,,,,"if (Release.SelectedIndex == -1) {                  MessageBox.Show(""Select CM release"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,85,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_Browse(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,93,12,P:Microsoft.Win32.FileDialog.FileName,,,,,Filename.Text = selector.FileName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,93,12,T:System.Windows.Controls.TextBox,,,,,Filename.Text = selector.FileName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,93,12,P:System.Windows.Controls.TextBox.Text,,,,,Filename.Text = selector.FileName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,91,12,P:Microsoft.Win32.FileDialog.FileName,,,,,if (string.IsNullOrEmpty(selector.FileName)) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,88,12,M:Microsoft.Win32.CommonDialog.ShowDialog,,,,,selector.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,87,12,T:Microsoft.Win32.OpenFileDialog,,,,,var selector = new OpenFileDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,87,12,M:Microsoft.Win32.OpenFileDialog.#ctor,,,,,var selector = new OpenFileDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,80,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_Cancel(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,81,12,M:System.Windows.Window.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,69,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_XLNLocation(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,75,16,T:System.Windows.Controls.TextBox,,,,,Filename.Width = 325;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,75,16,P:System.Windows.FrameworkElement.Width,,,,,Filename.Width = 325;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,74,16,T:System.Windows.Visibility,,,,,Browse.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,74,16,T:System.Windows.Visibility,,,,,Browse.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,74,16,F:System.Windows.Visibility.Collapsed,,,,,Browse.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,74,16,T:System.Windows.Controls.Button,,,,,Browse.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,74,16,T:System.Windows.Visibility,,,,,Browse.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,74,16,P:System.Windows.UIElement.Visibility,,,,,Browse.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,72,16,T:System.Windows.Controls.TextBox,,,,,Filename.Width = 250;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\LabStagerWindow.xaml.cs,72,16,P:System.Windows.FrameworkElement.Width,,,,,Filename.Width = 250;
